sim month Balance SchedPrincipal UnschedPrincipal Liquidated
211 1 28872982258.95 47655167.23 120275903.98 369246.90
211 2 28691418211.02 47600831.40 133963216.52 384028.44
211 3 28490239812.35 47522717.84 153655680.83 409286.17
211 4 28274991225.01 47410557.47 167838029.87 436231.98
211 5 28039511117.85 47273145.82 188206961.33 464806.45
211 6 27794417390.22 47099825.56 197993902.07 470107.33
211 7 27534026964.94 46907979.27 213482446.01 474559.66
211 8 27266015104.39 46687721.15 221324139.40 476035.24
211 9 27058822660.78 46451690.46 160740753.15 500570.87
211 10 26871288279.49 46316868.29 141217513.00 524518.74
211 11 26725772987.76 46213909.80 99301381.93 550707.16
211 12 26554286070.53 46181952.17 125304965.06 558964.47
211 13 26340062505.22 46103935.11 168119630.20 567264.79
211 14 26125683082.36 45949954.23 168429468.62 576803.81
211 15 25909957801.66 45793601.76 169931678.94 566480.25
211 16 25667321523.93 45632720.85 197003556.89 556487.97
211 17 25428599008.23 45422012.09 193300503.61 547340.59
211 18 25206106007.65 45215545.21 177277455.37 557878.57
211 19 25016082815.27 45035430.99 144987761.38 569328.96
211 20 24844302190.98 44911225.51 126869398.79 577519.09
211 21 24698130975.49 44818063.22 101353152.27 592938.59
211 22 24557583764.64 44769776.47 95777434.37 604206.85
211 23 24444189956.35 44730611.97 68663196.33 615701.57
211 24 24299848407.35 44740085.03 99601463.97 642574.31
211 25 24119325044.22 44692074.79 135831288.34 669544.08
211 26 23949624023.80 44576067.03 125124953.38 697773.36
211 27 23761258188.27 44478408.54 143887426.99 705127.33
211 28 23557741918.59 44344305.62 159171964.06 711986.15
211 29 23374158972.29 44179817.73 139403128.57 719578.66
211 30 23186096165.45 44050581.65 144012225.19 751369.55
211 31 23034725102.83 43910930.37 107460132.26 786154.41
211 32 22892184808.26 43839074.50 98701220.07 825345.45
211 33 22757263391.47 43782756.78 91138660.00 859215.56
211 34 22634692535.67 43739863.83 78830991.97 898022.00
211 35 22534975775.77 43719743.11 55997016.79 939870.42
211 36 22418303216.22 43743201.24 72929358.31 946612.32
211 37 22268494432.32 43733161.93 106075621.96 951997.42
211 38 22129485472.17 43657398.31 95351561.85 957979.29
211 39 21963209448.43 43601433.61 122674590.13 997582.89
211 40 21787695201.45 43490253.39 132023993.60 1038325.54
211 41 21623496714.05 43358910.41 120839576.99 1080997.06
211 42 21440838275.89 43248291.29 139410146.87 1089500.23
211 43 21288272305.87 43098789.02 109467181.00 1099608.71
211 44 21138244234.42 43007919.46 107020151.99 1109627.59
211 45 21002207211.19 42920603.43 93116419.80 1131978.95
211 46 20878881499.74 42860299.15 80465412.30 1155019.15
211 47 20763640651.19 42824798.41 72416050.14 1178948.86
211 48 20627316394.74 42804897.73 93519358.72 1227289.54
211 49 20460254213.88 42740448.74 124321732.12 1275504.63
211 50 20293824307.29 42610661.04 123819245.54 1325009.74
211 51 20101198127.87 42480297.40 150145882.02 1332547.22
211 52 19913156158.20 42292819.48 145749150.19 1339269.32
211 53 19736762706.64 42112450.45 134281001.11 1346799.81
211 54 19557060098.03 41954397.42 137748211.19 1322690.94
211 55 19414990120.60 41786987.59 100282989.84 1298284.63
211 56 19265526123.40 41698046.73 107765950.47 1262300.80
211 57 19132976528.59 41591552.57 90958042.23 1233207.88
211 58 19015682051.82 41520025.43 75774451.35 1195660.45
211 59 18916194705.15 41480378.62 58006968.05 1158838.20
211 60 18806148493.83 41478667.08 68567544.24 1143563.34
211 61 18674386601.32 41453009.52 90308882.99 1127785.68
211 62 18533964995.92 41378307.52 99043297.89 1112169.58
211 63 18370740275.01 41282822.14 121941898.76 1120127.08
211 64 18204130140.83 41134612.70 125475521.49 1128002.83
211 65 18027568085.22 40976564.36 135585491.25 1134836.50
211 66 17855526464.64 40793752.25 131247868.33 1104339.20
211 67 17714627186.41 40618625.35 100280652.88 1076621.08
211 68 17573385750.46 40512208.30 100729227.65 1049388.59
211 69 17451062336.16 40403251.67 81920162.63 1008132.68
211 70 17333981969.25 40336204.40 76744162.51 969177.54
211 71 17234810639.53 40279967.75 58891361.97 932290.15
211 72 17126723349.51 40264270.47 67823019.55 915631.41
211 73 16993894276.24 40226811.92 92602261.35 897801.77
211 74 16861979653.50 40129865.85 91784756.89 880411.84
211 75 16725966599.42 40033367.63 95979686.45 872078.67
211 76 16577183502.72 39925386.97 108857709.73 863475.33
211 77 16433235790.17 39784929.36 104162783.19 855243.48
211 78 16295753672.71 39653997.54 97828119.92 830531.87
211 79 16175038924.05 39536667.99 81178080.67 807306.02
211 80 16060946393.97 39458305.31 74634224.77 785085.80
211 81 15958701529.75 39394571.66 62850292.56 804879.54
211 82 15857198552.10 39358706.83 62144270.81 824203.23
211 83 15776560624.11 39323634.20 41314293.79 842990.50
211 84 15679477316.18 39339625.33 57743682.60 831579.45
211 85 15555509653.74 39313904.49 84653757.96 818689.56
211 86 15432188638.86 39219453.02 84101561.86 806275.19
211 87 15300721029.08 39124960.02 92342649.76 782449.02
211 88 15154209004.28 39007984.60 107504040.19 758251.12
211 89 15016526820.72 38850467.71 98831715.86 735305.42
211 90 14875866156.72 38713269.66 101947394.34 720515.45
211 91 14749976585.43 38566146.16 87323425.13 706900.04
211 92 14628038104.96 38455217.37 83483263.10 694001.93
211 93 14507106142.65 38352768.13 82579194.18 669645.11
211 94 14390186981.03 38251152.64 78668008.97 646405.33
211 95 14295526666.82 38158362.64 56501951.58 624956.42
211 96 14184645094.45 38123189.34 72758383.03 615509.84
211 97 14045917553.12 38043452.84 100684088.49 604914.73
211 98 13913827480.63 37887030.04 94203042.45 594718.03
211 99 13766514913.14 37746155.70 109566411.79 586140.75
211 100 13609252362.88 37561467.80 119701082.46 576956.95
211 101 13465867160.26 37346682.90 106038519.72 568522.64
211 102 13311394333.21 37167107.04 117305720.01 543258.53
211 103 13181400996.26 36954005.86 93039331.08 519954.02
211 104 13058541554.02 36806124.44 86053317.80 497911.28
211 105 12941460271.91 36675902.14 80405379.97 476226.14
211 106 12834184706.01 36559825.13 70715740.78 456154.49
211 107 12742681389.39 36469596.09 55033720.53 437806.97
211 108 12636560792.18 36422725.04 69697872.17 424462.49
211 109 12504934843.42 36332623.23 95293325.53 410733.02
211 110 12385650291.31 36167031.68 83117520.43 398000.63
211 111 12246549975.97 36034736.15 103065579.19 383186.15
211 112 12102184431.41 35842217.24 108523327.32 368753.35
211 113 11970705798.75 35631244.24 95847388.42 355322.68
211 114 11831533061.55 35455254.15 103717483.05 345929.16
211 115 11718282040.89 35253574.33 77997446.33 337549.05
211 116 11604160827.36 35126523.62 78994689.91 329309.06
211 117 11495698362.30 34994665.64 73467799.41 322470.30
211 118 0.00 34877734.02 11460820628.28 316074.62
212 0 29040913330.15 0.00 0.00 0.00
212 1 28872982258.95 47655167.23 120275903.98 369246.90
212 2 28692905467.73 47600831.36 132475959.86 384055.62
212 3 28494608856.29 47525181.13 150771430.31 409372.35
212 4 28285796932.07 47417827.73 161394096.49 436458.61
212 5 28075466658.88 47291210.97 163039062.23 465572.05
212 6 27874365673.15 47160190.70 153940795.03 489622.81
212 7 27685484181.44 47042841.06 141838650.65 514455.96
212 8 27480355219.57 46944439.02 158184522.84 536815.63
212 9 27262281684.32 46816725.86 171256809.40 577699.14
212 10 27037616194.73 46664977.42 178000512.16 618310.68
212 11 26866872663.29 46499776.59 124243754.85 663481.33
212 12 26671083043.70 46425529.31 149364090.28 702035.43
212 13 26439139046.81 46306419.43 185637577.47 742706.65
212 14 26221895236.79 46122430.16 171121379.87 786497.13
212 15 26004184144.09 45961839.87 171749252.82 799280.30
212 16 25764633002.42 45798225.18 193752916.49 812579.62
212 17 25540974046.16 45593726.98 178065229.27 827286.86
212 18 25334078480.51 45414786.49 161480779.17 884831.11
212 19 25146708319.81 45263408.57 142106752.12 946768.91
212 20 24965249366.38 45144973.05 136313980.39 1005891.33
212 21 24801171380.59 45035405.99 119042579.79 1061890.89
212 22 24634266289.95 44955640.12 121949450.52 1111769.38
212 23 24500028037.22 44869295.96 89368956.78 1161142.41
212 24 24341971068.85 44841336.17 113215632.20 1162542.48
212 25 24151018829.61 44768641.65 146183597.59 1162634.07
212 26 23974150954.36 44633782.51 132234092.73 1163631.74
212 27 23778891977.12 44523167.18 150735810.07 1132252.70
212 28 23563841119.69 44376491.08 170674366.35 1100181.12
212 29 23364825249.66 44190601.86 154825268.17 1068597.23
212 30 23150164974.04 44032490.55 170627785.07 1016855.66
212 31 22970227799.15 43842532.24 136094642.64 969703.32
212 32 22800885420.29 43716124.85 125626254.01 928171.45
212 33 22639573831.04 43608010.02 117703579.23 924224.41
212 34 22490320667.57 43513604.10 105739559.37 923709.08
212 35 22361092466.25 43440901.15 85787300.17 924749.46
212 36 22210602639.03 43405645.38 107084181.84 953036.88
212 37 22023906510.30 43327910.40 143368218.33 980873.29
212 38 21854828767.80 43177759.69 125899982.80 1010618.63
212 39 21655060821.28 43060132.49 156707814.03 1060636.97
212 40 21447301859.22 42879899.67 164879062.39 1112614.45
212 41 21261223260.86 42681299.95 143397298.41 1167558.99
212 42 21067931061.75 42523448.83 150768750.28 1208139.21
212 43 20915689674.00 42348852.36 109892535.39 1252669.79
212 44 20767788390.25 42254782.91 105646500.83 1298809.97
212 45 20631862967.02 42167913.03 93757510.20 1353622.74
212 46 20504437525.02 42103954.27 85321487.73 1411044.69
212 47 20389085846.32 42056131.62 73295547.09 1471045.22
212 48 20263809312.10 42032182.82 83244351.40 1476005.84
212 49 20115679389.97 41986781.19 106143140.94 1479570.49
212 50 19974539622.24 41892671.05 99247096.68 1483314.06
212 51 19815661276.47 41811459.23 117066886.54 1546402.68
212 52 19657922987.64 41691436.21 116046852.61 1612605.58
212 53 19505678132.32 41571935.72 110672919.61 1682377.61
212 54 19347157687.81 41462290.78 117058153.73 1726155.45
212 55 19223203229.12 41337456.81 82617001.88 1770381.46
212 56 19091277360.01 41284963.17 90640905.94 1798372.26
212 57 18969229568.34 41214151.86 80833639.81 1788160.72
212 58 18857255639.01 41163425.72 70810503.61 1764292.17
212 59 18759269619.18 41133503.36 56852516.46 1739352.82
212 60 18647898435.39 41133132.73 70238051.07 1788631.69
212 61 18516901741.43 41102616.98 89894076.98 1832143.98
212 62 18382167869.35 41027654.58 93706217.50 1870576.34
212 63 18233087112.44 40942983.52 108137773.39 1884670.97
212 64 18087827393.41 40824645.17 104435073.85 1898006.68
212 65 17937018467.45 40713012.60 110095913.37 1909530.81
212 66 17791287774.70 40587138.62 105143554.13 1855790.88
212 67 17670283626.88 40470823.06 80533324.76 1806365.93
212 68 17546583329.02 40409170.72 83291127.14 1758029.78
212 69 17436906610.03 40340064.55 69336654.44 1687358.26
212 70 17331716858.15 40301983.67 64887768.21 1617892.89
212 71 17243125543.89 40273235.53 48318078.73 1564151.71
212 72 17145608717.59 40282089.23 57234737.08 1603760.40
212 73 17023835907.24 40269433.90 81503376.45 1637643.17
212 74 16899721560.32 40198957.53 83915389.38 1565133.30
212 75 16769114633.68 40121520.27 90485406.37 1486179.39
212 76 16623637323.36 40027084.15 105450226.17 1409647.80
212 77 16479930168.89 39895596.18 103811558.29 1199911.14
212 78 16340712381.45 39766083.06 99451704.37 1077265.37
212 79 16213726265.19 39645250.67 87340865.60 1013916.86
212 80 16087972945.29 39552271.62 86201048.27 954932.15
212 81 15970633871.57 39460523.30 77878550.42 944663.35
212 82 15854732567.02 39387864.47 76513440.08 934663.15
212 83 15764063452.89 39317311.09 51351803.05 926655.48
212 84 15651434197.88 39308260.09 73320994.92 912300.67
212 85 15503455288.44 39243392.69 108735516.74 896164.05
212 86 15353694341.13 39088017.15 110672930.16 880274.07
212 87 15193541846.96 38925778.64 121226715.54 847946.62
212 88 15012678082.94 38734578.66 142129185.36 816110.19
212 89 14843463541.03 38487478.93 130727062.99 786746.88
212 90 14676250513.64 38266968.09 128946059.30 765269.85
212 91 14534070540.77 38048510.40 104131462.47 746009.67
212 92 14402090920.21 37892205.26 94087415.29 728088.50
212 93 14276849822.13 37760193.70 87480904.38 724517.25
212 94 14158203391.08 37643805.77 81002625.28 721781.03
212 95 14063058316.30 37542933.15 57602141.63 720527.92
212 96 13952368020.62 37502937.17 73187358.51 720817.92
212 97 13815644192.34 37420147.10 99303681.18 719830.83
212 98 13685485407.32 37265535.26 92893249.75 719329.19
212 99 13538886557.74 37126294.65 109472554.93 724988.98
212 100 13380831253.22 36939948.27 121115356.25 729883.79
212 101 13236389229.10 36719364.87 107722659.25 734586.22
212 102 13082645972.87 36533184.95 117210071.29 729861.91
212 103 12953672813.53 36318376.19 92654783.15 726115.87
212 104 12831494941.27 36169595.31 86008276.95 721704.92
212 105 12711660683.72 36037540.80 83796716.76 711387.41
212 106 12598620322.89 35909921.53 77130439.29 701569.10
212 107 12503455568.99 35799470.23 59365283.67 692476.54
212 108 12397585006.20 35738132.58 70132430.21 698924.38
212 109 12267923416.87 35644655.80 94016933.53 703649.31
212 110 12149560463.03 35480622.24 82882331.60 708568.58
212 111 12014485878.01 35346895.26 99727689.75 706722.53
212 112 11876824655.66 35162027.30 102499195.05 704598.52
212 113 11750848287.97 34966696.95 91009670.74 703009.20
212 114 11616955073.34 34803023.44 99090191.19 693758.88
212 115 11508679175.84 34613155.29 73662742.20 685934.37
212 116 11399608133.45 34497159.11 74573883.28 677865.17
212 117 11294866810.66 34376746.70 70364576.09 664763.61
212 118 0.00 34267378.35 11260599432.32 652171.64
213 0 29040913330.15 0.00 0.00 0.00
213 1 28872982258.95 47655167.23 120275903.98 369246.90
213 2 28690700683.04 47600831.43 134680744.47 384011.68
213 3 28488081629.62 47521529.44 155097523.99 409232.62
213 4 28274005084.11 47406966.07 166669579.43 436181.88
213 5 28058812548.47 47271496.50 167921039.14 465141.11
213 6 27857634328.95 47132252.13 154045967.39 467643.82
213 7 27676263300.72 47014678.22 134356350.02 470175.75
213 8 27492399202.62 46928916.73 136935181.37 470031.88
213 9 27331532993.34 46837414.61 114028794.67 478112.14
213 10 27168158590.82 46783747.78 116590654.73 484020.29
213 11 27039222556.56 46724587.91 82211446.35 490992.88
213 12 26892724383.62 46723713.74 99774459.20 494414.94
213 13 26711838864.40 46691669.01 134193850.21 498231.65
213 14 26528454723.72 46598657.01 136785483.67 503012.37
213 15 26336721289.44 46499678.64 145233755.64 523314.37
213 16 26121238638.41 46384375.47 169098275.56 544603.74
213 17 25916300828.35 46225264.80 158712545.25 567653.92
213 18 25732711640.50 46082725.56 137506462.30 580133.25
213 19 25577657405.61 45976289.12 109077945.76 593254.14
213 20 25430336039.61 45919395.34 101401970.66 602575.08
213 21 25298576976.90 45875248.47 85883814.23 604072.54
213 22 25171026366.20 45858224.09 81692386.62 601286.04
213 23 25072230366.58 45848030.84 52947968.78 598786.74
213 24 24953068010.62 45889656.47 73272699.50 619720.69
213 25 24803209674.81 45893556.74 103964779.07 640783.04
213 26 24660399013.63 45840087.74 96970573.44 662838.30
213 27 24501132659.74 45798580.86 113467773.02 647583.31
213 28 24329194340.29 45725281.82 126213037.64 632405.10
213 29 24171959620.19 45626821.77 111607898.33 618198.95
213 30 24002891354.32 45554408.92 123513856.95 615498.19
213 31 23861859973.35 45458194.29 95573186.68 614058.93
213 32 23729393127.05 45413712.24 87053134.06 615013.21
213 33 23601405205.47 45384474.10 82603447.48 627517.26
213 34 23481534221.49 45362873.90 74508110.08 642828.03
213 35 23381931156.69 45356058.38 54247006.42 659579.31
213 36 23264841536.64 45387836.83 71701783.22 678535.20
213 37 23116332824.46 45385137.66 103123574.51 697664.88
213 38 22979460075.54 45320128.69 91552620.23 717678.04
213 39 22815403231.66 45276724.41 118780119.47 732890.50
213 40 22642017923.98 45178372.35 128206935.33 747824.98
213 41 22483551989.84 45059783.16 113406150.98 763735.47
213 42 22314867533.46 44969150.81 123715305.57 784187.78
213 43 22179195251.51 44856377.58 90815904.37 806405.48
213 44 22043285851.10 44808480.50 91100919.90 828433.76
213 45 21915315305.84 44758918.48 83211626.78 858467.24
213 46 21798316119.91 44724369.72 72274816.21 890039.21
213 47 21695249624.85 44711288.29 58355206.78 922736.34
213 48 21577139534.29 44726110.41 73383980.14 956644.01
213 49 21430188466.21 44709225.12 102241842.96 990182.97
213 50 21283165497.53 44631408.88 102391559.80 1024677.86
213 51 21112501351.83 44551933.63 126112212.07 1070001.23
213 52 20939482360.92 44421208.24 128597782.68 1115851.02
213 53 20766768048.13 44283466.31 128430846.47 1162943.48
213 54 20581533555.62 44144281.45 141090211.06 1201813.51
213 55 20433194494.76 43976216.34 104362844.52 1241417.92
213 56 20279297379.33 43884992.73 110012122.70 1270914.37
213 57 20143220742.84 43780249.05 92296387.43 1248364.07
213 58 20022134853.84 43712424.47 77373464.53 1216554.40
213 59 19919203435.63 43675908.85 59255509.36 1184941.64
213 60 19805058670.89 43678027.54 70466737.20 1202620.19
213 61 19670276247.72 43654764.04 91127659.14 1219306.03
213 62 19529904937.30 43584835.90 96786474.52 1235858.52
213 63 19369127454.87 43501137.54 117276344.89 1205300.65
213 64 19207030809.74 43370171.19 118726473.93 1174853.34
